,Unnamed: 0,original_image,cropped_img_name,taxonomy_cat,color_tonks,color_prob,pattern_tonks,pattern_prob
1273,1273,flat_lay_outfits_spring_fashion_00000058.jpg,flat_lay_outfits_spring_fashion_00000058_0.jpg,shoes,grey,0.8885504007,striped,0.7664195895
1274,1274,flat_lay_outfits_spring_fashion_00000058.jpg,flat_lay_outfits_spring_fashion_00000058_1.jpg,shoes,beige,0.9739644527,striped,0.7230001688
1275,1275,flat_lay_outfits_spring_fashion_00000078.jpg,flat_lay_outfits_spring_fashion_00000078_1.jpg,shoes,white,0.7713801265,geometric,0.900649786
1276,1276,flat_lay_outfits_spring_fashion_00000078.jpg,flat_lay_outfits_spring_fashion_00000078_2.jpg,shoes,black,0.9971224666,geometric,0.6901868582
1277,1277,flat_lay_outfits_spring_fashion_00000088.jpg,flat_lay_outfits_spring_fashion_00000088_0.jpg,shoes,green,0.9999976158,melange,0.8181275129
1278,1278,flat_lay_outfits_spring_fashion_00000088.jpg,flat_lay_outfits_spring_fashion_00000088_1.jpg,shoes,grey,0.9999784231,melange,0.8284791112
1279,1279,flat_lay_outfits_spring_fashion_00000104.jpg,flat_lay_outfits_spring_fashion_00000104_0.jpg,shoes,red,1,geometric,0.7080504894
1280,1280,flat_lay_outfits_spring_fashion_00000104.jpg,flat_lay_outfits_spring_fashion_00000104_1.jpg,shoes,red,1,striped,0.9127197266
1281,1281,flat_lay_outfits_spring_fashion_00000110.jpg,flat_lay_outfits_spring_fashion_00000110_2.jpg,shoes,orange,0.9995989203,striped,0.9998224378
1282,1282,flat_lay_outfits_spring_fashion_00000110.jpg,flat_lay_outfits_spring_fashion_00000110_3.jpg,shoes,orange,0.9969174862,striped,0.9992722869
1283,1283,flat_lay_outfits_spring_fashion_00000131.jpg,flat_lay_outfits_spring_fashion_00000131_0.jpg,shoes,black,0.9988718629,melange,0.9907273054
1284,1284,flat_lay_outfits_spring_fashion_00000131.jpg,flat_lay_outfits_spring_fashion_00000131_1.jpg,shoes,black,0.9999961853,melange,0.9995548129
1285,1285,flat_lay_outfits_spring_fashion_00000147.jpg,flat_lay_outfits_spring_fashion_00000147_0.jpg,shoes,brown,0.5247277617,solid,0.969732821
1286,1286,flat_lay_outfits_spring_fashion_00000147.jpg,flat_lay_outfits_spring_fashion_00000147_1.jpg,shoes,beige,0.9997594953,solid,0.6339624524
1287,1287,flat_lay_outfits_spring_fashion_00000152.jpg,flat_lay_outfits_spring_fashion_00000152_0.jpg,shoes,grey,0.9999982119,striped,0.9931644797
1288,1288,flat_lay_outfits_spring_fashion_00000152.jpg,flat_lay_outfits_spring_fashion_00000152_1.jpg,shoes,grey,0.9999964237,melange,0.8380842209
1289,1289,flat_lay_outfits_spring_fashion_00000158.jpg,flat_lay_outfits_spring_fashion_00000158_0.jpg,shoes,beige,0.4928300381,lace,0.9997641444
1290,1290,flat_lay_outfits_spring_fashion_00000158.jpg,flat_lay_outfits_spring_fashion_00000158_2.jpg,shoes,grey,0.7389881015,lace,0.9922237396
1291,1291,flat_lay_outfits_spring_fashion_00000158.jpg,flat_lay_outfits_spring_fashion_00000158_4.jpg,shoes,beige,0.9980940223,lace,0.9755373001
1292,1292,flat_lay_outfits_spring_fashion_00000163.jpg,flat_lay_outfits_spring_fashion_00000163_0.jpg,shoes,brown,1,solid,0.9210665226
1293,1293,flat_lay_outfits_spring_fashion_00000163.jpg,flat_lay_outfits_spring_fashion_00000163_1.jpg,shoes,brown,0.9999939203,solid,0.6930836439
1294,1294,flat_lay_outfits_spring_fashion_00000170.jpg,flat_lay_outfits_spring_fashion_00000170_0.jpg,shoes,grey,0.998868227,striped,0.991184175
1295,1295,flat_lay_outfits_spring_fashion_00000170.jpg,flat_lay_outfits_spring_fashion_00000170_1.jpg,shoes,grey,0.9999930859,striped,0.9994745851
1296,1296,flat_lay_outfits_spring_fashion_00000173.jpg,flat_lay_outfits_spring_fashion_00000173_0.jpg,shoes,grey,0.9985865355,geometric,0.924154222
1297,1297,flat_lay_outfits_spring_fashion_00000173.jpg,flat_lay_outfits_spring_fashion_00000173_1.jpg,shoes,grey,0.9999871254,striped,0.9048133492
1298,1298,flat_lay_outfits_spring_fashion_00000198.jpg,flat_lay_outfits_spring_fashion_00000198_1.jpg,shoes,grey,0.6987473965,striped,0.9998468161
1299,1299,flat_lay_outfits_spring_fashion_00000198.jpg,flat_lay_outfits_spring_fashion_00000198_2.jpg,shoes,grey,0.9987327456,striped,0.9998201728
1300,1300,flat_lay_outfits_spring_fashion_00000212.jpg,flat_lay_outfits_spring_fashion_00000212_2.jpg,shoes,beige,0.9999960661,lace,0.9995715022
1301,1301,flat_lay_outfits_spring_fashion_00000212.jpg,flat_lay_outfits_spring_fashion_00000212_4.jpg,shoes,beige,0.999999404,lace,0.999938488
1302,1302,flat_lay_outfits_spring_fashion_00000258.jpg,flat_lay_outfits_spring_fashion_00000258_0.jpg,shoes,red,1,striped,0.9992229939
1303,1303,flat_lay_outfits_spring_fashion_00000258.jpg,flat_lay_outfits_spring_fashion_00000258_1.jpg,shoes,red,1,geometric,0.9939647317
1304,1304,flat_lay_outfits_spring_fashion_00000285.jpg,flat_lay_outfits_spring_fashion_00000285_0.jpg,shoes,purple,0.5164025426,striped,0.7500677109
1305,1305,flat_lay_outfits_spring_fashion_00000285.jpg,flat_lay_outfits_spring_fashion_00000285_1.jpg,shoes,purple,0.9767994285,striped,0.6629106998
1306,1306,flat_lay_outfits_spring_fashion_00000347.jpg,flat_lay_outfits_spring_fashion_00000347_1.jpg,shoes,grey,0.9445663691,striped,0.9999876022
1307,1307,flat_lay_outfits_spring_fashion_00000347.jpg,flat_lay_outfits_spring_fashion_00000347_2.jpg,shoes,grey,0.7187097073,striped,0.9999425411
1308,1308,flat_lay_outfits_spring_fashion_00000381.jpg,flat_lay_outfits_spring_fashion_00000381_0.jpg,shoes,grey,0.9993937016,striped,0.9878242016
1309,1309,flat_lay_outfits_spring_fashion_00000381.jpg,flat_lay_outfits_spring_fashion_00000381_1.jpg,shoes,grey,0.9996544123,striped,0.9993168116
1310,1310,flat_lay_outfits_spring_fashion_00000385.jpg,flat_lay_outfits_spring_fashion_00000385_0.jpg,shoes,grey,0.9999989271,striped,0.5931472182
1311,1311,flat_lay_outfits_spring_fashion_00000385.jpg,flat_lay_outfits_spring_fashion_00000385_1.jpg,shoes,grey,0.8917158246,gingham,0.9299277067
1312,1312,flat_lay_outfits_spring_fashion_00000404.jpg,flat_lay_outfits_spring_fashion_00000404_1.jpg,shoes,black,0.9999898672,melange,0.9997277856
1313,1313,flat_lay_outfits_spring_fashion_00000432.jpg,flat_lay_outfits_spring_fashion_00000432_0.jpg,shoes,grey,1,melange,0.398183614
1314,1314,flat_lay_outfits_spring_fashion_00000432.jpg,flat_lay_outfits_spring_fashion_00000432_1.jpg,shoes,grey,1,melange,0.560123682
1315,1315,flat_lay_outfits_spring_fashion_00000440.jpg,flat_lay_outfits_spring_fashion_00000440_0.jpg,shoes,white,0.9999998808,striped,0.4842731059
1316,1316,flat_lay_outfits_spring_fashion_00000440.jpg,flat_lay_outfits_spring_fashion_00000440_1.jpg,shoes,white,1,melange,0.9659759998
1317,1317,flat_lay_outfits_spring_fashion_00000463.jpg,flat_lay_outfits_spring_fashion_00000463_0.jpg,shoes,green,1,striped,0.3082790375
1318,1318,flat_lay_outfits_spring_fashion_00000463.jpg,flat_lay_outfits_spring_fashion_00000463_1.jpg,shoes,green,1,floral,0.3038953543
1319,1319,flat_lay_outfits_spring_fashion_00000485.jpg,flat_lay_outfits_spring_fashion_00000485_0.jpg,shoes,blue,0.9402942061,striped,0.9671978951
1320,1320,flat_lay_outfits_spring_fashion_00000485.jpg,flat_lay_outfits_spring_fashion_00000485_1.jpg,shoes,grey,0.9999893904,striped,0.9377914071
1321,1321,flat_lay_outfits_spring_fashion_00000502.jpg,flat_lay_outfits_spring_fashion_00000502_0.jpg,shoes,grey,0.9999996424,striped,0.9999570847
1322,1322,flat_lay_outfits_spring_fashion_00000502.jpg,flat_lay_outfits_spring_fashion_00000502_1.jpg,shoes,grey,0.9999998808,striped,0.934918344
1323,1323,IMG_6777.jpg,IMG_6777_0.jpg,shoes,grey,0.9999996424,striped,0.9933290482
1324,1324,IMG_6777.jpg,IMG_6777_1.jpg,shoes,grey,0.9999997616,striped,0.9997515082
1325,1325,L2ltYWdlcy9saWZlc3R5bGUvREwtNjY0OV9WMS5qcGc=_H_SH448_MW290.jpg,L2ltYWdlcy9saWZlc3R5bGUvREwtNjY0OV9WMS5qcGc=_H_SH448_MW290_0.jpg,shoes,brown,0.9999982119,camo,0.8692595959
1326,1326,L2ltYWdlcy9saWZlc3R5bGUvREwtNjY0OV9WMS5qcGc=_H_SH448_MW290.jpg,L2ltYWdlcy9saWZlc3R5bGUvREwtNjY0OV9WMS5qcGc=_H_SH448_MW290_1.jpg,shoes,brown,1,paisley,0.3880445361
1327,1327,Lays_Flat_Clothing_Outfit_00000015.jpg,Lays_Flat_Clothing_Outfit_00000015_1.jpg,shoes,black,0.9999965429,solid,0.999688983
1328,1328,Lays_Flat_Clothing_Outfit_00000015.jpg,Lays_Flat_Clothing_Outfit_00000015_2.jpg,shoes,black,0.9999866486,solid,0.7997042537
1329,1329,Lays_Flat_Clothing_Outfit_00000022.jpg,Lays_Flat_Clothing_Outfit_00000022_0.jpg,shoes,green,0.7207121253,solid,0.903015554
1330,1330,Lays_Flat_Clothing_Outfit_00000022.jpg,Lays_Flat_Clothing_Outfit_00000022_1.jpg,shoes,beige,0.9992823005,striped,0.3916361332
1331,1331,Lays_Flat_Clothing_Outfit_00000026.jpg,Lays_Flat_Clothing_Outfit_00000026_0.jpg,shoes,white,0.999997139,gingham,0.8913531899
1332,1332,Lays_Flat_Clothing_Outfit_00000026.jpg,Lays_Flat_Clothing_Outfit_00000026_1.jpg,shoes,grey,0.9929615855,geometric,0.3622417748
1333,1333,Lays_Flat_Clothing_Outfit_00000035.jpg,Lays_Flat_Clothing_Outfit_00000035_2.jpg,shoes,blue,0.9999862909,striped,0.9999988079
1334,1334,Lays_Flat_Clothing_Outfit_00000035.jpg,Lays_Flat_Clothing_Outfit_00000035_3.jpg,shoes,grey,0.370437324,striped,1
1335,1335,Lays_Flat_Clothing_Outfit_00000045.jpg,Lays_Flat_Clothing_Outfit_00000045_0.jpg,shoes,beige,0.9912713766,striped,0.975052774
1336,1336,Lays_Flat_Clothing_Outfit_00000045.jpg,Lays_Flat_Clothing_Outfit_00000045_1.jpg,shoes,beige,0.5142607689,striped,0.9998903275
1337,1337,Lays_Flat_Clothing_Outfit_00000050.jpg,Lays_Flat_Clothing_Outfit_00000050_0.jpg,shoes,white,0.999992609,geometric,0.9893344045
1338,1338,Lays_Flat_Clothing_Outfit_00000050.jpg,Lays_Flat_Clothing_Outfit_00000050_1.jpg,shoes,white,0.9973596931,geometric,0.9946497083
1339,1339,Lays_Flat_Clothing_Outfit_00000052.jpg,Lays_Flat_Clothing_Outfit_00000052_0.jpg,shoes,green,0.9999998808,geometric,0.879832387
1340,1340,Lays_Flat_Clothing_Outfit_00000052.jpg,Lays_Flat_Clothing_Outfit_00000052_2.jpg,shoes,green,0.9177795649,geometric,0.3540180624
1341,1341,Lays_Flat_Clothing_Outfit_00000054.jpg,Lays_Flat_Clothing_Outfit_00000054_1.jpg,shoes,green,0.9999998808,melange,0.9950656295
1342,1342,Lays_Flat_Clothing_Outfit_00000054.jpg,Lays_Flat_Clothing_Outfit_00000054_2.jpg,shoes,green,0.8478456736,striped,0.9448134899
1343,1343,Lays_Flat_Clothing_Outfit_00000055.jpg,Lays_Flat_Clothing_Outfit_00000055_0.jpg,shoes,black,0.8521828651,dotted,0.9999213219
1344,1344,Lays_Flat_Clothing_Outfit_00000055.jpg,Lays_Flat_Clothing_Outfit_00000055_1.jpg,shoes,black,0.9999998808,dotted,0.9999289513
1345,1345,Lays_Flat_Clothing_Outfit_00000055.jpg,Lays_Flat_Clothing_Outfit_00000055_4.jpg,shoes,black,0.9800619483,dotted,0.9999943972
1346,1346,Lays_Flat_Clothing_Outfit_00000056.jpg,Lays_Flat_Clothing_Outfit_00000056_0.jpg,shoes,black,0.9999848604,cheetah,0.319375962
1347,1347,Lays_Flat_Clothing_Outfit_00000056.jpg,Lays_Flat_Clothing_Outfit_00000056_1.jpg,shoes,black,0.9999997616,solid,0.947080791
1348,1348,Lays_Flat_Clothing_Outfit_00000060.jpg,Lays_Flat_Clothing_Outfit_00000060_1.jpg,shoes,red,0.9673648477,striped,0.999678731
1349,1349,Lays_Flat_Clothing_Outfit_00000060.jpg,Lays_Flat_Clothing_Outfit_00000060_3.jpg,shoes,red,0.9769719839,striped,0.983093977
1350,1350,Lays_Flat_Clothing_Outfit_00000068.jpg,Lays_Flat_Clothing_Outfit_00000068_0.jpg,shoes,black,1,striped,0.9811545014
1351,1351,Lays_Flat_Clothing_Outfit_00000068.jpg,Lays_Flat_Clothing_Outfit_00000068_1.jpg,shoes,black,0.9999989271,solid,0.6659418344
1352,1352,Lays_Flat_Clothing_Outfit_00000084.jpg,Lays_Flat_Clothing_Outfit_00000084_0.jpg,shoes,yellow,1,solid,0.996558249
1353,1353,Lays_Flat_Clothing_Outfit_00000084.jpg,Lays_Flat_Clothing_Outfit_00000084_2.jpg,shoes,yellow,1,solid,0.9480715394
1354,1354,Lays_Flat_Clothing_Outfit_00000086.jpg,Lays_Flat_Clothing_Outfit_00000086_1.jpg,shoes,green,0.9974642992,melange,0.9971365929
1355,1355,Lays_Flat_Clothing_Outfit_00000086.jpg,Lays_Flat_Clothing_Outfit_00000086_2.jpg,shoes,green,0.999982357,melange,0.9858068228
1356,1356,Lays_Flat_Clothing_Outfit_00000090.jpg,Lays_Flat_Clothing_Outfit_00000090_0.jpg,shoes,brown,0.8959013224,geometric,0.4321933687
1357,1357,Lays_Flat_Clothing_Outfit_00000090.jpg,Lays_Flat_Clothing_Outfit_00000090_1.jpg,shoes,orange,0.6828189492,melange,0.5291875005
1358,1358,Lays_Flat_Clothing_Outfit_00000092.jpg,Lays_Flat_Clothing_Outfit_00000092_0.jpg,shoes,navy,0.9716778994,striped,0.9999490976
1359,1359,Lays_Flat_Clothing_Outfit_00000092.jpg,Lays_Flat_Clothing_Outfit_00000092_1.jpg,shoes,navy,0.86757797,striped,0.9998869896
1360,1360,Lays_Flat_Clothing_Outfit_00000097.jpg,Lays_Flat_Clothing_Outfit_00000097_0.jpg,shoes,brown,0.9921011329,geometric,0.6598392129
1361,1361,Lays_Flat_Clothing_Outfit_00000097.jpg,Lays_Flat_Clothing_Outfit_00000097_2.jpg,shoes,brown,1,striped,0.8980170488
1362,1362,Lays_Flat_Clothing_Outfit_00000109.jpg,Lays_Flat_Clothing_Outfit_00000109_1.jpg,shoes,black,0.9936071634,melange,0.7533968091
1363,1363,Lays_Flat_Clothing_Outfit_00000109.jpg,Lays_Flat_Clothing_Outfit_00000109_2.jpg,shoes,black,0.9985722303,geometric,0.7678759098
1364,1364,Lays_Flat_Clothing_Outfit_00000113.jpg,Lays_Flat_Clothing_Outfit_00000113_0.jpg,shoes,orange,1,striped,0.2817510068
1365,1365,Lays_Flat_Clothing_Outfit_00000113.jpg,Lays_Flat_Clothing_Outfit_00000113_1.jpg,shoes,orange,1,solid,0.7755604982
1366,1366,Lays_Flat_Clothing_Outfit_00000115.jpg,Lays_Flat_Clothing_Outfit_00000115_1.jpg,shoes,beige,0.9194980264,striped,0.9999678135
1367,1367,Lays_Flat_Clothing_Outfit_00000115.jpg,Lays_Flat_Clothing_Outfit_00000115_3.jpg,shoes,white,0.8089244366,striped,0.9749525785
1368,1368,Lays_Flat_Clothing_Outfit_00000115.jpg,Lays_Flat_Clothing_Outfit_00000115_4.jpg,shoes,white,0.8122190237,striped,0.9999829531
1369,1369,Lays_Flat_Clothing_Outfit_00000119.jpg,Lays_Flat_Clothing_Outfit_00000119_1.jpg,shoes,black,0.9834674001,melange,0.9999316931
1370,1370,Lays_Flat_Clothing_Outfit_00000119.jpg,Lays_Flat_Clothing_Outfit_00000119_3.jpg,shoes,black,0.9999924898,melange,0.9998602867
1371,1371,Lays_Flat_Clothing_Outfit_00000120.jpg,Lays_Flat_Clothing_Outfit_00000120_0.jpg,shoes,blue,0.9999184608,dotted,0.6365514994
1372,1372,Lays_Flat_Clothing_Outfit_00000120.jpg,Lays_Flat_Clothing_Outfit_00000120_1.jpg,shoes,blue,0.8338574767,geometric,0.9765543938
1373,1373,Lays_Flat_Clothing_Outfit_00000121.jpg,Lays_Flat_Clothing_Outfit_00000121_0.jpg,shoes,blue,0.7186633348,geometric,0.5970511436
1374,1374,Lays_Flat_Clothing_Outfit_00000121.jpg,Lays_Flat_Clothing_Outfit_00000121_2.jpg,shoes,green,0.9999798536,gingham,0.325650841
1375,1375,Lays_Flat_Clothing_Outfit_00000124.jpg,Lays_Flat_Clothing_Outfit_00000124_0.jpg,shoes,pink,0.9997150302,gingham,0.6387093663
1376,1376,Lays_Flat_Clothing_Outfit_00000124.jpg,Lays_Flat_Clothing_Outfit_00000124_1.jpg,shoes,pink,0.6917271614,gingham,0.3627144694
1377,1377,Lays_Flat_Clothing_Outfit_00000132.jpg,Lays_Flat_Clothing_Outfit_00000132_0.jpg,shoes,white,0.6052069664,striped,0.8232815266
1378,1378,Lays_Flat_Clothing_Outfit_00000132.jpg,Lays_Flat_Clothing_Outfit_00000132_1.jpg,shoes,beige,0.9997077584,geometric,0.7176670432
1379,1379,Lays_Flat_Clothing_Outfit_00000134.jpg,Lays_Flat_Clothing_Outfit_00000134_2.jpg,shoes,grey,0.9999141693,melange,0.9760417342
1380,1380,Lays_Flat_Clothing_Outfit_00000134.jpg,Lays_Flat_Clothing_Outfit_00000134_3.jpg,shoes,grey,0.9999997616,striped,0.7705546021
1381,1381,Lays_Flat_Clothing_Outfit_00000137.jpg,Lays_Flat_Clothing_Outfit_00000137_0.jpg,shoes,blue,0.6079176068,geometric,0.9672471881
1382,1382,Lays_Flat_Clothing_Outfit_00000137.jpg,Lays_Flat_Clothing_Outfit_00000137_1.jpg,shoes,blue,0.9999973774,geometric,0.6415064931
1383,1383,Lays_Flat_Clothing_Outfit_00000141.jpg,Lays_Flat_Clothing_Outfit_00000141_0.jpg,shoes,brown,0.9999896288,camo,0.9804788232
1384,1384,Lays_Flat_Clothing_Outfit_00000141.jpg,Lays_Flat_Clothing_Outfit_00000141_1.jpg,shoes,brown,0.999997139,geometric,0.4141926765
1385,1385,Lays_Flat_Clothing_Outfit_00000142.jpg,Lays_Flat_Clothing_Outfit_00000142_0.jpg,shoes,grey,0.7532968521,geometric,0.9999108315
1386,1386,Lays_Flat_Clothing_Outfit_00000142.jpg,Lays_Flat_Clothing_Outfit_00000142_1.jpg,shoes,brown,0.9999560118,geometric,0.9994428754
1387,1387,Lays_Flat_Clothing_Outfit_00000143.jpg,Lays_Flat_Clothing_Outfit_00000143_0.jpg,shoes,pink,0.999972105,melange,0.9996432066
1388,1388,Lays_Flat_Clothing_Outfit_00000143.jpg,Lays_Flat_Clothing_Outfit_00000143_2.jpg,shoes,pink,1,lace,0.6974542141
1389,1389,Lays_Flat_Clothing_Outfit_00000146.jpg,Lays_Flat_Clothing_Outfit_00000146_0.jpg,shoes,red,0.9948603511,geometric,0.9983938336
1390,1390,Lays_Flat_Clothing_Outfit_00000146.jpg,Lays_Flat_Clothing_Outfit_00000146_1.jpg,shoes,purple,0.999989748,geometric,0.8968046904
1391,1391,Lays_Flat_Clothing_Outfit_00000151.jpg,Lays_Flat_Clothing_Outfit_00000151_0.jpg,shoes,beige,0.999999404,striped,0.9987724423
1392,1392,Lays_Flat_Clothing_Outfit_00000151.jpg,Lays_Flat_Clothing_Outfit_00000151_2.jpg,shoes,beige,1,striped,0.981298089
1393,1393,Lays_Flat_Clothing_Outfit_00000162.jpg,Lays_Flat_Clothing_Outfit_00000162_0.jpg,shoes,grey,0.7575930357,striped,0.9993995428
1394,1394,Lays_Flat_Clothing_Outfit_00000162.jpg,Lays_Flat_Clothing_Outfit_00000162_1.jpg,shoes,grey,0.9974167347,striped,0.8556984067
1395,1395,Lays_Flat_Clothing_Outfit_00000168.jpg,Lays_Flat_Clothing_Outfit_00000168_0.jpg,shoes,grey,0.9983813763,striped,0.5259295106
1396,1396,Lays_Flat_Clothing_Outfit_00000168.jpg,Lays_Flat_Clothing_Outfit_00000168_3.jpg,shoes,grey,0.999912858,striped,0.9999908209
1397,1397,Lays_Flat_Clothing_Outfit_00000170.jpg,Lays_Flat_Clothing_Outfit_00000170_0.jpg,shoes,black,0.9993790388,geometric,0.7187276483
1398,1398,Lays_Flat_Clothing_Outfit_00000170.jpg,Lays_Flat_Clothing_Outfit_00000170_2.jpg,shoes,black,0.9940878153,striped,0.859179616
1399,1399,Lays_Flat_Clothing_Outfit_00000176.jpg,Lays_Flat_Clothing_Outfit_00000176_0.jpg,shoes,green,0.9997312427,solid,0.9994950294
1400,1400,Lays_Flat_Clothing_Outfit_00000176.jpg,Lays_Flat_Clothing_Outfit_00000176_1.jpg,shoes,green,0.989998281,solid,0.9931642413
1401,1401,Lays_Flat_Clothing_Outfit_00000181.jpg,Lays_Flat_Clothing_Outfit_00000181_0.jpg,shoes,white,0.9999997616,melange,0.9982919097
1402,1402,Lays_Flat_Clothing_Outfit_00000181.jpg,Lays_Flat_Clothing_Outfit_00000181_1.jpg,shoes,white,1,melange,0.5822196007
1403,1403,Lays_Flat_Clothing_Outfit_00000189.jpg,Lays_Flat_Clothing_Outfit_00000189_0.jpg,shoes,black,0.9995914102,melange,0.7981740236
1404,1404,Lays_Flat_Clothing_Outfit_00000189.jpg,Lays_Flat_Clothing_Outfit_00000189_1.jpg,shoes,black,1,striped,0.6467770934
1405,1405,Lays_Flat_Clothing_Outfit_00000190.jpg,Lays_Flat_Clothing_Outfit_00000190_0.jpg,shoes,pink,0.9928431511,solid,0.9998776913
1406,1406,Lays_Flat_Clothing_Outfit_00000190.jpg,Lays_Flat_Clothing_Outfit_00000190_1.jpg,shoes,white,0.9792246222,lace,0.7687099576
1407,1407,Lays_Flat_Clothing_Outfit_00000204.jpg,Lays_Flat_Clothing_Outfit_00000204_1.jpg,shoes,grey,0.9954587221,striped,1
1408,1408,Lays_Flat_Clothing_Outfit_00000204.jpg,Lays_Flat_Clothing_Outfit_00000204_2.jpg,shoes,white,0.9961133003,striped,1
1409,1409,Lays_Flat_Clothing_Outfit_00000209.jpg,Lays_Flat_Clothing_Outfit_00000209_0.jpg,shoes,orange,0.999990344,solid,0.5311411023
1410,1410,Lays_Flat_Clothing_Outfit_00000209.jpg,Lays_Flat_Clothing_Outfit_00000209_1.jpg,shoes,orange,0.9999989271,striped,0.6254324913
1411,1411,Lays_Flat_Clothing_Outfit_00000210.jpg,Lays_Flat_Clothing_Outfit_00000210_0.jpg,shoes,purple,0.9900316,striped,0.9999290705
1412,1412,Lays_Flat_Clothing_Outfit_00000210.jpg,Lays_Flat_Clothing_Outfit_00000210_2.jpg,shoes,pink,0.8292143941,striped,0.999974966
1413,1413,Lays_Flat_Clothing_Outfit_00000213.jpg,Lays_Flat_Clothing_Outfit_00000213_0.jpg,shoes,brown,1,striped,0.58144629
1414,1414,Lays_Flat_Clothing_Outfit_00000213.jpg,Lays_Flat_Clothing_Outfit_00000213_1.jpg,shoes,brown,1,solid,0.8230010867
1415,1415,Lays_Flat_Clothing_Outfit_00000221.jpg,Lays_Flat_Clothing_Outfit_00000221_0.jpg,shoes,red,0.9548350573,geometric,0.9996231794
1416,1416,Lays_Flat_Clothing_Outfit_00000221.jpg,Lays_Flat_Clothing_Outfit_00000221_1.jpg,shoes,red,0.9999940395,geometric,0.9967823029
1417,1417,Lays_Flat_Clothing_Outfit_00000229.jpg,Lays_Flat_Clothing_Outfit_00000229_0.jpg,shoes,green,0.9999909401,camo,0.5453737378
1418,1418,Lays_Flat_Clothing_Outfit_00000229.jpg,Lays_Flat_Clothing_Outfit_00000229_2.jpg,shoes,green,0.8007694483,striped,0.9894268513
1419,1419,Lays_Flat_Clothing_Outfit_00000240.jpg,Lays_Flat_Clothing_Outfit_00000240_0.jpg,shoes,brown,0.9618558884,geometric,0.9638051391
1420,1420,Lays_Flat_Clothing_Outfit_00000240.jpg,Lays_Flat_Clothing_Outfit_00000240_1.jpg,shoes,brown,0.9951863885,solid,0.8077701926
1421,1421,Lays_Flat_Clothing_Outfit_00000241.jpg,Lays_Flat_Clothing_Outfit_00000241_0.jpg,shoes,grey,0.9999988079,solid,0.8558623195
1422,1422,Lays_Flat_Clothing_Outfit_00000241.jpg,Lays_Flat_Clothing_Outfit_00000241_1.jpg,shoes,grey,1,melange,0.7174617648
1423,1423,Lays_Flat_Clothing_Outfit_00000245.jpg,Lays_Flat_Clothing_Outfit_00000245_0.jpg,shoes,grey,0.5690851808,striped,0.7332773209
1424,1424,Lays_Flat_Clothing_Outfit_00000245.jpg,Lays_Flat_Clothing_Outfit_00000245_1.jpg,shoes,grey,0.9997077584,solid,0.9972378016
1425,1425,Lays_Flat_Clothing_Outfit_00000247.jpg,Lays_Flat_Clothing_Outfit_00000247_1.jpg,shoes,grey,0.9998137355,melange,0.9996293783
1426,1426,Lays_Flat_Clothing_Outfit_00000247.jpg,Lays_Flat_Clothing_Outfit_00000247_2.jpg,shoes,grey,0.9162611365,melange,0.9975515008
1427,1427,Lays_Flat_Clothing_Outfit_00000250.jpg,Lays_Flat_Clothing_Outfit_00000250_1.jpg,shoes,blue,0.9883857965,geometric,0.8389314413
1428,1428,Lays_Flat_Clothing_Outfit_00000250.jpg,Lays_Flat_Clothing_Outfit_00000250_2.jpg,shoes,white,0.9987959862,solid,0.9868593216
1429,1429,Lays_Flat_Clothing_Outfit_00000261.jpg,Lays_Flat_Clothing_Outfit_00000261_0.jpg,shoes,red,1,solid,0.9417841434
1430,1430,Lays_Flat_Clothing_Outfit_00000261.jpg,Lays_Flat_Clothing_Outfit_00000261_1.jpg,shoes,red,0.9999998808,striped,0.7654796243
1431,1431,Lays_Flat_Clothing_Outfit_00000263.jpg,Lays_Flat_Clothing_Outfit_00000263_0.jpg,shoes,grey,0.849503994,geometric,0.6844032407
1432,1432,Lays_Flat_Clothing_Outfit_00000263.jpg,Lays_Flat_Clothing_Outfit_00000263_1.jpg,shoes,white,0.8326051831,gingham,0.7578773499
1433,1433,Lays_Flat_Clothing_Outfit_00000265.jpg,Lays_Flat_Clothing_Outfit_00000265_0.jpg,shoes,green,0.9999990463,geometric,0.8623206615
1434,1434,Lays_Flat_Clothing_Outfit_00000265.jpg,Lays_Flat_Clothing_Outfit_00000265_2.jpg,shoes,green,0.9996029735,geometric,0.9898784161
1435,1435,Lays_Flat_Clothing_Outfit_00000267.jpg,Lays_Flat_Clothing_Outfit_00000267_0.jpg,shoes,yellow,0.9998322725,striped,0.986133039
1436,1436,Lays_Flat_Clothing_Outfit_00000267.jpg,Lays_Flat_Clothing_Outfit_00000267_1.jpg,shoes,yellow,0.9963498116,striped,0.9988314509
1437,1437,Lays_Flat_Clothing_Outfit_00000295.jpg,Lays_Flat_Clothing_Outfit_00000295_0.jpg,shoes,orange,0.9860301614,solid,0.8149226308
1438,1438,Lays_Flat_Clothing_Outfit_00000295.jpg,Lays_Flat_Clothing_Outfit_00000295_1.jpg,shoes,brown,0.5712216496,striped,0.9999821186
1439,1439,Lays_Flat_Clothing_Outfit_00000299.jpg,Lays_Flat_Clothing_Outfit_00000299_0.jpg,shoes,grey,0.9999998808,melange,0.9997455478
1440,1440,Lays_Flat_Clothing_Outfit_00000299.jpg,Lays_Flat_Clothing_Outfit_00000299_1.jpg,shoes,grey,0.9634187818,striped,0.7090680599
